"person_id","person_type","crash_record_id","vehicle_id","crash_date","seat_no","city","state","zipcode","sex","age","drivers_license_state","drivers_license_class","safety_equipment","airbag_deployed","ejection","injury_classification","hospital","ems_agency","ems_run_no","driver_action","driver_vision","physical_condition","pedpedal_action","pedpedal_visibility","pedpedal_location","bac_result","bac_result_value","cell_phone_use"
"O1852742","DRIVER","155d7aa875f36372f1c795d0ab709f528b5732269eafbc5c21a25e35a1de4c2d5387d6c06bb3e7645a629c44236a05564e5078e6c17ff2b54574576326c594e6","1764950","2024-06-28T23:15:00.000",,"CHICAGO","IL","60630","F","45","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1852743","DRIVER","155d7aa875f36372f1c795d0ab709f528b5732269eafbc5c21a25e35a1de4c2d5387d6c06bb3e7645a629c44236a05564e5078e6c17ff2b54574576326c594e6","1764961","2024-06-28T23:15:00.000",,"FRANKLIN PARK","IL","60131","F","34","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852934","DRIVER","4f13f73ad10157486bcb82f0925e21b77963e61473ca6b677c759215145087ef1e326e96dd0b8766215b6b2d2b7119402850713c798e8ac912ca2decea5985d1","1765136","2024-06-28T23:15:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852935","DRIVER","4f13f73ad10157486bcb82f0925e21b77963e61473ca6b677c759215145087ef1e326e96dd0b8766215b6b2d2b7119402850713c798e8ac912ca2decea5985d1","1765137","2024-06-28T23:15:00.000",,"CHICAGO","IL","60631","M","22","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"P409830","PASSENGER","4f13f73ad10157486bcb82f0925e21b77963e61473ca6b677c759215145087ef1e326e96dd0b8766215b6b2d2b7119402850713c798e8ac912ca2decea5985d1","1765137","2024-06-28T23:15:00.000","3","ANN ARBOR","MI","4814","M","21",,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409831","PASSENGER","4f13f73ad10157486bcb82f0925e21b77963e61473ca6b677c759215145087ef1e326e96dd0b8766215b6b2d2b7119402850713c798e8ac912ca2decea5985d1","1765137","2024-06-28T23:15:00.000","4","CHICAGO","IL","60630","M","22",,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409832","PASSENGER","4f13f73ad10157486bcb82f0925e21b77963e61473ca6b677c759215145087ef1e326e96dd0b8766215b6b2d2b7119402850713c798e8ac912ca2decea5985d1","1765137","2024-06-28T23:15:00.000","6","CHICAGO","IL","60630","M","22",,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852778","DRIVER","f80b62f1f414f10b50666f2cfccfa0c0ad57966982c31477df56fa6252fda42684f33a29fb7d43343f73c7bb7f02e9d0daafe2c82425b853dfd11d252208df46","1764994","2024-06-28T23:15:00.000",,"WOODRIDGE","IL","60517","F","23","IL",,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852779","DRIVER","f80b62f1f414f10b50666f2cfccfa0c0ad57966982c31477df56fa6252fda42684f33a29fb7d43343f73c7bb7f02e9d0daafe2c82425b853dfd11d252208df46","1764997","2024-06-28T23:15:00.000",,"HOMEWOOD","IL","60430","F","44",,"D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852753","DRIVER","88a042ab4e3b9c9c7468333ef50a6cc5e8c27f707b854e12d59a18d380817dc3f27e0e1e9198bd5097ed12bfa3afdda502259314fc30e443d7a99da68437fd2d","1764969","2024-06-28T23:10:00.000",,"UNK","XX",,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852754","DRIVER","88a042ab4e3b9c9c7468333ef50a6cc5e8c27f707b854e12d59a18d380817dc3f27e0e1e9198bd5097ed12bfa3afdda502259314fc30e443d7a99da68437fd2d","1764959","2024-06-28T23:10:00.000",,"CHICAGO","IL","60613","F","39","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1852749","DRIVER","98bb622b3591693e3ddeac5c5b6eef1993377634a2b56aa63547da726dc41325932c2890b83e3b727c246495fb579540156b23480b50733c9531221e395e0b66","1764954","2024-06-28T23:00:00.000",,,,,"F",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852750","DRIVER","98bb622b3591693e3ddeac5c5b6eef1993377634a2b56aa63547da726dc41325932c2890b83e3b727c246495fb579540156b23480b50733c9531221e395e0b66","1764962","2024-06-28T23:00:00.000",,"CHICAGO","IL","60644","F","67","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P409785","PASSENGER","98bb622b3591693e3ddeac5c5b6eef1993377634a2b56aa63547da726dc41325932c2890b83e3b727c246495fb579540156b23480b50733c9531221e395e0b66","1764962","2024-06-28T23:00:00.000","6","CHICAGO","IL","60644","M",,,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852744","DRIVER","d8559f1d651a173a0431e650cd878e8578d22ee9c1bbade408c9814c6e62e5d6c3001ecb4b656568fb7ca5bfff327b136eae83f6627732522d515056f13cf44b","1764952","2024-06-28T23:00:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852745","DRIVER","d8559f1d651a173a0431e650cd878e8578d22ee9c1bbade408c9814c6e62e5d6c3001ecb4b656568fb7ca5bfff327b136eae83f6627732522d515056f13cf44b","1764949","2024-06-28T23:00:00.000",,"CHICAGO","IL","60629","F","34","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852864","DRIVER","e0d5c9d32bf3eef6a7caa1926554ad9da11abd86bb3f33b5518d4b14ab3bc1881f6e189fc5f862d8fad426bdda9136768051ac6815ff607dc7d9fe4874b7decc","1765068","2024-06-28T22:50:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER BACKING","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852865","DRIVER","e0d5c9d32bf3eef6a7caa1926554ad9da11abd86bb3f33b5518d4b14ab3bc1881f6e189fc5f862d8fad426bdda9136768051ac6815ff607dc7d9fe4874b7decc","1765073","2024-06-28T22:50:00.000",,"BERWYN","IL","60402","F","25","IL","A","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852725","DRIVER","18668245c2771d8549bc74175a35725aa6bfd774289b03eaf178b39810dbb2b4214f7d6b6df6b5a9c6dfc4c078c2368b9bb5dd08cc00d3e85b0672d23a8ddac7","1764936","2024-06-28T22:45:00.000",,"CHICAGO","IL","60659","M","34","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852697","DRIVER","003f283985a9acc1025c01d8266b7bd3284fba397cfb3e691d98abfd0ce931a46d06937af54f5c04eda8bc22a2463c9478b3f42000eeaf9512964c43f1df5684","1764900","2024-06-28T22:30:00.000",,"CALUMET CITY","IL","60409","M","34","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852698","DRIVER","003f283985a9acc1025c01d8266b7bd3284fba397cfb3e691d98abfd0ce931a46d06937af54f5c04eda8bc22a2463c9478b3f42000eeaf9512964c43f1df5684","1764912","2024-06-28T22:30:00.000",,"LANSING","IL","60438","M","43","IL","A","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1852717","DRIVER","a607cd67b7dd1bceb52bfb456b3d5f8419bb059773f67dc6f5dbe2068cd3e583510f4677136aa2571dbf4ec53a27cfc7ef0070b96e4b5b06cee0322588a154b8","1764924","2024-06-28T22:30:00.000",,"CHICAGO","IL","60643","M","70","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY","DNA",,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852718","DRIVER","a607cd67b7dd1bceb52bfb456b3d5f8419bb059773f67dc6f5dbe2068cd3e583510f4677136aa2571dbf4ec53a27cfc7ef0070b96e4b5b06cee0322588a154b8","1764933","2024-06-28T22:30:00.000",,,,,"X",,"XX",,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P409780","PASSENGER","a607cd67b7dd1bceb52bfb456b3d5f8419bb059773f67dc6f5dbe2068cd3e583510f4677136aa2571dbf4ec53a27cfc7ef0070b96e4b5b06cee0322588a154b8","1764924","2024-06-28T22:30:00.000","3","CHICAGO","IL","60643","F","83",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","DNA",,,,,,,,,,,
"O1852712","DRIVER","3253d7ceb5cc776a27058255a84000c754745b75957bcf0a1574f9a87d7d5719f6246d53403638d8d821f0a68b7a32fd56b01d29f820c8446d58e69e61b54a52","1764918","2024-06-28T22:15:00.000",,"SAINT CHARLES","IL","60174","M","24","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409778","PASSENGER","3253d7ceb5cc776a27058255a84000c754745b75957bcf0a1574f9a87d7d5719f6246d53403638d8d821f0a68b7a32fd56b01d29f820c8446d58e69e61b54a52","1764918","2024-06-28T22:15:00.000","3",,,,"F",,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852715","DRIVER","6c2d58eec5ce99da5afed694c6b1ab97a25ec0c0dfdacb3777fdca4ff807516d10c4ffa7c6d251e023cb293c76a83343fbd30e31d7e80f451d1c6905fef0cd5b","1764923","2024-06-28T22:07:00.000",,"CHICAGO","IL","60707","F","24","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852716","DRIVER","6c2d58eec5ce99da5afed694c6b1ab97a25ec0c0dfdacb3777fdca4ff807516d10c4ffa7c6d251e023cb293c76a83343fbd30e31d7e80f451d1c6905fef0cd5b","1764930","2024-06-28T22:07:00.000",,"CHICAGO","IL","60637","M","58","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852723","DRIVER","e4d63b1a9fbd47aaea343b5c9b3be1c083a81d5f75860f4ad99c891dfb09b6b00c2bed5cf42639e87673e020b57a2e401c83f721c0d3e44c1a58d4d0b0bbded3","1764932","2024-06-28T22:04:00.000",,,,,"X",,"XX",,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852724","PEDESTRIAN","e4d63b1a9fbd47aaea343b5c9b3be1c083a81d5f75860f4ad99c891dfb09b6b00c2bed5cf42639e87673e020b57a2e401c83f721c0d3e44c1a58d4d0b0bbded3",,"2024-06-28T22:04:00.000",,,,,"F",,,,"NONE PRESENT",,,"NONINCAPACITATING INJURY","MOUNT SINAI","CFD 80",,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN/NA","NO CONTRASTING CLOTHING","IN CROSSWALK","TEST NOT OFFERED",,
"O1852998","DRIVER","73e9b849332eaf59d04cce21cfe5e103e54b1cb974d1e0e61f93182c9b296d84cf9f1cdae9845eed77df996068daa15b46302b2c11ad600fb6e4fcade4960b8a","1765205","2024-06-28T22:03:00.000",,"TINLEY PARK","IL","60477","M","58","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1852999","DRIVER","73e9b849332eaf59d04cce21cfe5e103e54b1cb974d1e0e61f93182c9b296d84cf9f1cdae9845eed77df996068daa15b46302b2c11ad600fb6e4fcade4960b8a","1765197","2024-06-28T22:03:00.000",,"CHICAGO","IL","60637","M","37","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852713","DRIVER","5c492da3c77dc0a693a587877df07783c6c95b6d5631ee477be028c856ae887d3e21df62abfa47f00f4cdd2c30896a0aad08b1205ebe9c582e0cbeb6ffd3b59d","1764919","2024-06-28T22:00:00.000",,"BURBANK","IL","60459","M","37","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852714","DRIVER","5c492da3c77dc0a693a587877df07783c6c95b6d5631ee477be028c856ae887d3e21df62abfa47f00f4cdd2c30896a0aad08b1205ebe9c582e0cbeb6ffd3b59d","1764929","2024-06-28T22:00:00.000",,"CHICAGO","IL","60636","F","26","IL",,"NONE PRESENT","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409779","PASSENGER","5c492da3c77dc0a693a587877df07783c6c95b6d5631ee477be028c856ae887d3e21df62abfa47f00f4cdd2c30896a0aad08b1205ebe9c582e0cbeb6ffd3b59d","1764919","2024-06-28T22:00:00.000","3","OAK LAWN","IL","60453","M","35",,,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852699","DRIVER","f995d753496c930882d29a751dd8b7846ae33a851addae262369ccfee286575648e08ea887a7f56ff9ed3bc0d6a162d58ff980b4a23052b74b1e7246853840a8","1764922","2024-06-28T21:58:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852700","DRIVER","f995d753496c930882d29a751dd8b7846ae33a851addae262369ccfee286575648e08ea887a7f56ff9ed3bc0d6a162d58ff980b4a23052b74b1e7246853840a8","1764907","2024-06-28T21:58:00.000",,"RACINE","WI","53402","M","41","WI","DM","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"P409775","PASSENGER","f995d753496c930882d29a751dd8b7846ae33a851addae262369ccfee286575648e08ea887a7f56ff9ed3bc0d6a162d58ff980b4a23052b74b1e7246853840a8","1764907","2024-06-28T21:58:00.000","3","LAKEBLUFF","IL","60044","F","39",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1853084","DRIVER","62ca04aedc37ded84614fbbbac6fb8260c020db61e68fd8389fb7729193a59ed0651c87384e9d276f3c5d5dc6b46f22522089cfd53fa6c94eeba090eff309e84","1765271","2024-06-28T21:48:00.000",,,,,"M",,,,"USAGE UNKNOWN","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1853085","DRIVER","62ca04aedc37ded84614fbbbac6fb8260c020db61e68fd8389fb7729193a59ed0651c87384e9d276f3c5d5dc6b46f22522089cfd53fa6c94eeba090eff309e84","1765274","2024-06-28T21:48:00.000",,"ELMWOOD PARK","IL","60707","M","55","IL",,"SAFETY BELT USED","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852690","DRIVER","06697d6f248eb2838b7de68ed5168e700643abb3ef467a488211038e632850974421547b9f4b057b292b8feca591146bf39207025e5c3188507545a3d611ba3c","1764898","2024-06-28T21:45:00.000",,"CHICAGO","IL","60629","F","40","IL",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852691","DRIVER","06697d6f248eb2838b7de68ed5168e700643abb3ef467a488211038e632850974421547b9f4b057b292b8feca591146bf39207025e5c3188507545a3d611ba3c","1764901","2024-06-28T21:45:00.000",,"CHICAGO","IL","60609","M","31","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1852746","DRIVER","49757690b93f257d7ece4876b14c4135a28d751528d76881b597b4e666d1d54834c2477ae992a195828234b2687cc52f1a27690bb096631780e27a53664e3c1e","1764953","2024-06-28T21:39:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"DISREGARDED CONTROL DEVICES","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852747","DRIVER","49757690b93f257d7ece4876b14c4135a28d751528d76881b597b4e666d1d54834c2477ae992a195828234b2687cc52f1a27690bb096631780e27a53664e3c1e","1764963","2024-06-28T21:39:00.000",,"CHICAGO","IL","60632","M","26","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","REFUSED","CFD",,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852748","DRIVER","49757690b93f257d7ece4876b14c4135a28d751528d76881b597b4e666d1d54834c2477ae992a195828234b2687cc52f1a27690bb096631780e27a53664e3c1e","1764973","2024-06-28T21:39:00.000",,"CHICAGO","IL","60632","M","24","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","REFUSED","CFD",,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409787","PASSENGER","49757690b93f257d7ece4876b14c4135a28d751528d76881b597b4e666d1d54834c2477ae992a195828234b2687cc52f1a27690bb096631780e27a53664e3c1e","1764973","2024-06-28T21:39:00.000","3","HAMMOND","IN","46320","M","26",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","REFUSED","CFD",,,,,,,,,,
"P409794","PASSENGER","49757690b93f257d7ece4876b14c4135a28d751528d76881b597b4e666d1d54834c2477ae992a195828234b2687cc52f1a27690bb096631780e27a53664e3c1e","1764953","2024-06-28T21:39:00.000","3",,"IL",,"M",,,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409795","PASSENGER","49757690b93f257d7ece4876b14c4135a28d751528d76881b597b4e666d1d54834c2477ae992a195828234b2687cc52f1a27690bb096631780e27a53664e3c1e","1764953","2024-06-28T21:39:00.000","6",,"IL",,"F",,,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852922","DRIVER","3dcd6f39ef2eb4db165b509c707bb8f5cc1140ac6851cd1fcf9079d920a14789182cc7d0d421438dbf6c92d8120086069f8d51f3c694bf8f757d65c1e9513c7c","1765126","2024-06-28T21:35:00.000",,"CHICAGO","IL","60629","M","40","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"FOLLOWED TOO CLOSELY","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852923","DRIVER","3dcd6f39ef2eb4db165b509c707bb8f5cc1140ac6851cd1fcf9079d920a14789182cc7d0d421438dbf6c92d8120086069f8d51f3c694bf8f757d65c1e9513c7c","1765127","2024-06-28T21:35:00.000",,"CHICAGO","IL","60609","M","31","IL","D","USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852730","DRIVER","00dcab7c4b667819d7d583ebea204dd18e924b7f29613439d0cc0f3e6aad3081ca5f7aed8f0f2bd8e468574f4a7ca52ef7c27226808a71955f77d36c67e27444","1764937","2024-06-28T21:30:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852692","DRIVER","6a46b7f6e93e15a56c62378f8efd25a56eceb6612b80ede6185e7973ce570c1791df0610dd7ace3571e541b40c85345a4f1ceca5271b530f421b59bc25772acc","1764902","2024-06-28T21:23:00.000",,"CHICAGO","IL","60621","F","40","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"TOO FAST FOR CONDITIONS","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852705","DRIVER","3c43623784aa629639e53821c354fd63d1d0c31dbaad196a6cb649868efc8bd81fd1c1a4c7a16bce5319778f59a5de561bab56eb9962ccfa15858ea9e503bd77","1764910","2024-06-28T21:20:00.000",,"MICHIGAN CITY","IN","46360","F","32","IN",,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852684","DRIVER","ad0500482384a3395b6817e2dc26b5ff5634dca4c6a8dbb6f13f8f789e08b6e0ecd846fb39e55abe6763053b8c406ee2338add0893db76d4bd59940cf836c58f","1764914","2024-06-28T21:19:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852685","DRIVER","ad0500482384a3395b6817e2dc26b5ff5634dca4c6a8dbb6f13f8f789e08b6e0ecd846fb39e55abe6763053b8c406ee2338add0893db76d4bd59940cf836c58f","1764896","2024-06-28T21:19:00.000",,"CHICAGO","IL","60632","M","32","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852686","DRIVER","ad0500482384a3395b6817e2dc26b5ff5634dca4c6a8dbb6f13f8f789e08b6e0ecd846fb39e55abe6763053b8c406ee2338add0893db76d4bd59940cf836c58f","1764908","2024-06-28T21:19:00.000",,"CHICAGO","IL","60622","F","52","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852701","DRIVER","c76872c93aa4a88c339f49a78dca03f1ce2242eb1516d33d338dc534497432d1812d0fb0a2da243188e7146b24da285a313070b5fa0c23a1937224d21ed3ca71","1764903","2024-06-28T21:10:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852680","DRIVER","faa8420ccba73525f78c3cda9e021b42d0a98d8b9380869352c5afdbe0af8155de8cb532b1c65a10183959124f7acbc56da775c40ee32a3fc07ad810b5f05593","1764886","2024-06-28T21:00:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER TURN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P409769","PASSENGER","faa8420ccba73525f78c3cda9e021b42d0a98d8b9380869352c5afdbe0af8155de8cb532b1c65a10183959124f7acbc56da775c40ee32a3fc07ad810b5f05593","1764888","2024-06-28T21:00:00.000","3",,,,"F","24",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852709","DRIVER","71d357e1743bf8d534f817c7261909290deaca6e6fcd05b8e6532e5a45e3e783ce83d256b8e685fcf4ba6408eb19bc89fe56317e1aea3dc7646b5608c6550a52","1764920","2024-06-28T20:53:00.000",,"CHICAGO","IL","60637","M","4","IL","D","SAFETY BELT USED","DEPLOYED, COMBINATION","NONE","NO INDICATION OF INJURY","DNA",,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852710","DRIVER","71d357e1743bf8d534f817c7261909290deaca6e6fcd05b8e6532e5a45e3e783ce83d256b8e685fcf4ba6408eb19bc89fe56317e1aea3dc7646b5608c6550a52","1764935","2024-06-28T20:53:00.000",,"CHICAGO","IL","60637","F","63","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","DNA",,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852665","DRIVER","7b22a7a62a42ebe3a8f35c80bdca283e93d027d5b1df076c1a8e2bd78f88c8925cfb35d8451ca05d4dff3754a251593b22ea3c1a0d12ecf1c9f2609daa75b6df","1764875","2024-06-28T20:44:00.000",,"CHICAGO","IL","60632","M","26","IL","D","USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"FOLLOWED TOO CLOSELY","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1852666","DRIVER","7b22a7a62a42ebe3a8f35c80bdca283e93d027d5b1df076c1a8e2bd78f88c8925cfb35d8451ca05d4dff3754a251593b22ea3c1a0d12ecf1c9f2609daa75b6df","1764880","2024-06-28T20:44:00.000",,"CHICAGO","IL",,"M","31","IL","D","USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
