"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"193db37478ef7cf34e2b8c21245f75789c0548c46b84b33b1d45a65ef06ef44285f51f81f7ebb526343b9c5124a0d2a8da2e69c24e73d452379be3d8302a5f79",,"2024-06-27T19:00:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2024-06-27T20:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4255","N","OAK PARK AVE","1632",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","4","0","19","5","6","41.958199607","-87.79757472","POINT (-87.797574719838 41.958199607379)"
"7884cf2becb36c395464f866430d4a3c0f066da0ab4e201afc7f4d5ae182bbf9b787e2a7415bc4be0a0ac8332676e9b03a1032b3ba0c5b0666c49c9c17de88fa",,"2024-06-27T19:00:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2024-06-27T19:30:00.000","IMPROPER OVERTAKING/PASSING","UNABLE TO DETERMINE","200","W","87TH ST","622",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","5","6","41.736261699","-87.629064716","POINT (-87.629064716425 41.736261699376)"
"a159bf584dc6b048fb2947033c6014f11a340f287bdd29df182a53136f91370cadb9c48685991512e3744106da948364e9c83d9a48e8af6571ec2dda9c247365",,"2024-06-27T19:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-27T21:00:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO REDUCE SPEED TO AVOID CRASH","920","W","35TH ST","913",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","5","6","41.830815932","-87.649482257","POINT (-87.649482256852 41.83081593228)"
"d7a1aefcc045e30d7692948691fc6ee604910b8a23a7e75a6040c8b4210b58a30245a0fb6a20a981f3a917bbb1d7cd17341c9ffd62a58c9dc28fa8b316272583",,"2024-06-27T19:00:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","TURNING","RAMP",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2024-06-27T20:00:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","9901","S","HALSTED ST","2232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","5","6","41.714125649","-87.642852547","POINT (-87.642852547443 41.714125649277)"
"9745728dfa9727458000f0e2ebab9490a852df4e48015914a5c2eb68d623bc02db53a134b7c6b10a9b11cbef9d0da82b27ad71edc508a6b09c69ee5b2af4d2c6",,"2024-06-27T18:48:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","RAMP",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-27T18:49:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","530","N","LAKE SHORE DR","1834",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","5","6","41.891975608","-87.614580271","POINT (-87.614580270889 41.891975608018)"
"aebd8c4f9aa66bd6d19b4ab6eff754cdacd48b5935335a1cb59688a5bfe8933e69a1a30bca458efe75a5a048ca41058ac5a5ca117724267ad53a1dacab5554e1",,"2024-06-27T18:45:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T19:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","4132","W","63RD ST","813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","5","6","41.778722488","-87.726486874","POINT (-87.726486873604 41.778722488434)"
"2d604c8ef20d7ff640909a6cc4f10d2be587248b0efdd53e47db8bb84c040f4e6ef3fbea8bbb6e24792589c220151db2dd6956de766f8267271a25b08b8c1e6e",,"2024-06-27T18:34:00.000","25","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","HEAD ON","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$501 - $1,500","2024-06-27T18:34:00.000","IMPROPER BACKING","DRIVING ON WRONG SIDE/WRONG WAY","1000","N","KARLOV AVE","1111",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","18","5","6","41.899068101","-87.728800967","POINT (-87.72880096743 41.899068100852)"
"5b4a5596a3f4c360fff72450bb6fe4b1a53f22effc8255b5854fb0f53b9025e0fe4542302a129bbc88aa15ef441f719a619a5df55356084d1f31966861084a64",,"2024-06-27T18:30:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T19:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1305","N","DEARBORN ST","1824",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","5","6","41.906013064","-87.62990293","POINT (-87.629902930058 41.906013063513)"
"8b62687b4d5caf09f749bd46dd4471ac82b9f92ad40dc5ebc597669c05a5d9aa09d8aadb9d947475dc88d82e703b6e7dd86b0f8a6a12a84cf04e2fbe13023487",,"2024-06-27T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-28T15:01:00.000","NOT APPLICABLE","FOLLOWING TOO CLOSELY","2400","S","DR MARTIN LUTHER KING JR DR","132",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","5","6","41.849237582","-87.618534803","POINT (-87.618534803247 41.849237582099)"
"e638e198b5d8125623f2e0e2598ea177bfd3a14ee3245d74fa48eed364d5d8e41710464f84ee28d94ffe7232a9eb47ff16eaa444e71ed31e085fef35b14c6e0b",,"2024-06-27T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T19:01:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","1700","N","MASON AVE","2531",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","5","6","41.911184102","-87.77417795","POINT (-87.77417794988 41.911184101543)"
"6279c5c65355d25f4a5f55f2f84031cb1f63ee16ffb13f465e67e3c8ff516960fe35b8fcc052d11ae054210e1d14640e9ddf3583a0dd77d435c2264a0e8a4d6a",,"2024-06-27T18:25:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDALCYCLIST","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-27T18:27:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO REDUCE SPEED TO AVOID CRASH","5462","N","ELSTON AVE","1623",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","3","0","18","5","6","41.980475852","-87.760486751","POINT (-87.760486751293 41.980475852017)"
"bc5816cf0bc4105581668a3cb5a2ce8a3b7504c50bcd68313d4ebe252aa286f39f93960745a078bf2c0a716fa3a1cbb8cf7a78ddfc9834d47cd3f9fed7ca9a99",,"2024-06-27T18:20:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T18:23:00.000","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)","NOT APPLICABLE","11058","S","KEDZIE AVE","2211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","5","6","41.691655957","-87.700977553","POINT (-87.700977553382 41.691655956965)"
"9475ef309fe31cb48223fec6d73a06f0cec011a6dd8375b6d822261f10ae019d9cd21f9fbb69746a64935ca35d55a3e6322de9405034fbddbced1ed08b3004c3",,"2024-06-27T18:17:00.000","5","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDESTRIAN","OTHER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-27T18:27:00.000","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","NOT APPLICABLE","3099","N","SHERIDAN RD","1934",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","18","5","6","41.937675562","-87.639319244","POINT (-87.639319243546 41.937675562053)"
"8702b1772895a86248e0dc19cc3ca4bcb5ff7e2a8a6a7e76404357e4f4f73afcbde60fd49b21436af6defea68c0fdb6ab8050a3131ad28d5dda8aa9cc3d225a5",,"2024-06-27T18:15:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T19:10:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","3243","N","PULASKI RD","1732",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","5","6","41.940347021","-87.72707113","POINT (-87.727071130465 41.940347021136)"
"e000572bf7b2bf0c4f1ec8cc86bb23f895c09bd2a4b515034f4219e06826fb20a4a51e5c141cb6e8ddd96cf53476962a58d69461d553f8df08d0cd395ca4db4c",,"2024-06-27T18:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-27T19:50:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","6653","N","RIDGE BLVD","2432",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","5","6","42.002973955","-87.678986596","POINT (-87.678986595955 42.002973955237)"
"6e03a3290d1d5e8c56908d0385f898be89e304498762174637a59eb84ee8aa6bb613048ec2b923d70bd1a90dfe133c0c38e57297a2dbb0a2c90fa3daad352815",,"2024-06-27T18:10:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T18:10:00.000","IMPROPER BACKING","NOT APPLICABLE","30","E","ADAMS ST","112",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","5","6","41.87961637","-87.626642244","POINT (-87.626642244358 41.87961636954)"
"10751a15ac6eb851b891e170e1b27d4c9770a389d7b85a994b20b1360fc707256755529265c789e7c68085a3c79bc21841e91506e874f65ebefc108f6b74141f",,"2024-06-27T18:05:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","CENTER TURN LANE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-27T18:28:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","958","W","FOSTER AVE","2023",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","5","6","41.976507561","-87.654872807","POINT (-87.654872806663 41.97650756059)"
"391e06bc98c882ce54405ea8b44d740290a3861f4889775b3abf0771abd4bed6a33e4d8e39a046cb97ed61564d35fa70e5f4d335fa2c71fb56f14ddf4e7d824f",,"2024-06-27T18:05:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T18:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4245","N","KIMBALL AVE","1724",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","5","6","41.958870348","-87.712923184","POINT (-87.71292318387 41.958870348309)"
"2e7784e96eb1172294502015aade87b1061f3723b9c5d4735f0901e8ae909fa2ac28f5a5ea3ca27ab7f2e9c60c74a741bf246f8e59e5f006134514f539f59d02",,"2024-06-27T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR TO FRONT","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-28T12:40:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","3128","W","103RD ST","2211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","5","6","41.706312845","-87.699767119","POINT (-87.699767119209 41.706312844615)"
"816dc8819e56a1d9e145ff44ee6486735784a83a36c89dcb88c66201634f57f1bca0f87a48216025ed232885d297da63b020f7bc43b461b581a42ed7a0c8105d",,"2024-06-27T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-27T19:31:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","8700","S","COTTAGE GROVE AVE","632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","5","6","41.736601558","-87.6049681","POINT (-87.604968100168 41.736601558476)"
"de335aa949968d1f7e1cd95d59f881881c7cba8506d911544ce0376425448a68b6f9dd6729bf0f9942f4ddb72cc73a472805c7e6463cdb97511ead06e070d654",,"2024-06-27T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-27T19:20:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5300","N","PULASKI RD","1712",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","5","6","41.977443039","-87.728432729","POINT (-87.728432729456 41.977443039389)"
"0bc4417f836b3a57bb17d0a844792a5db66d2a4d8a255078ede32b2902fe8ab5ec942d0e3af8df9bbf8a906d56181a79b72878f3df7f4f629f14fb0d80a64ae8",,"2024-06-27T17:48:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-27T17:50:00.000","NOT APPLICABLE","NOT APPLICABLE","3826","S","WALLACE ST","915",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","5","0","17","5","6","41.824516747","-87.641231091","POINT (-87.641231090661 41.824516747128)"
"31be4e7db6c27f2e306fae44918a28de8dc94097dc1a0a34cfa386fc3e151c14b3f25bf3dea11a0e6fbb05176cb5435ba537eec4f766fe0fee38ad7adf2c7992",,"2024-06-27T17:48:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-27T17:57:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","4972","N","ELSTON AVE","1712",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","1","0","17","5","6","41.970909072","-87.744940807","POINT (-87.744940806729 41.970909072386)"
"db7148aac85b793b1a66302a1e290ae04c35a78cf52ae26fc148c7970691c08050c222937d71634dd67095830978fce57da43942d2e7a1f93d696ba729af57bb",,"2024-06-27T17:45:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN",,"INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-27T19:43:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1620","N","HALSTED ST","1813",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","2","0","17","5","6","41.911598809","-87.648438298","POINT (-87.648438298455 41.911598808831)"
"28d649d67af3ff3052f66ad27638939957088a811f917d83fe73ae54ac3cd2695b8bed8647a82d3f62b86f419a7d613293eef68d27efc91b1d72f707a3b828e4",,"2024-06-27T17:44:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-27T18:09:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","8300","S","MORGAN ST","613",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","17","5","6","41.743194132","-87.648829537","POINT (-87.648829536678 41.743194132402)"
"9448a77b8ac2b6e7170f0531ce9b697cec648b34f664d129e915ecbe8502ba2a6660a26a7b1fd561672d39bfcb68502701e48378a0fa27a1ca895352cc6d2efe",,"2024-06-27T17:43:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-27T17:43:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","9151","S","COLFAX AVE","423",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","17","5","6","41.728447873","-87.560737872","POINT (-87.560737871964 41.72844787317)"
"0259a8cf7288bfa8738a7d99827b95b8f51b8ebd2585ba01ed81d582eef0c3769d8564401c38f123ba0b7a2e44114428ac85a4b5b308909419759869ae762310",,"2024-06-27T17:30:00.000","25","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-27T19:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4222","W","DIVISION ST","2534",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","5","6","41.902685382","-87.732190231","POINT (-87.732190231459 41.902685381907)"
"27f208fa754b0934d2aa299e4bddea7aa6194426262488c22ca3b13528916d9e4924c5748368531a58a1c2d634ab959963e12846bcdd1a9d380c91cd34805a24",,"2024-06-27T17:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T19:05:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","362","E","61ST ST","311",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","5","6","41.783980381","-87.616465867","POINT (-87.616465867175 41.783980381245)"
"3516b05cf9eff98d50690b30ac55e3e6e025889ed73a5e9aff58c1aba475cd34dedcf591e680220b869b7f94c1c942384ebf1dfddee2cc0773d9f3aa15ae3c60",,"2024-06-27T17:30:00.000","30","OTHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","CENTER TURN LANE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T17:37:00.000","DISTRACTION - FROM INSIDE VEHICLE","FAILING TO REDUCE SPEED TO AVOID CRASH","10142","S","WESTERN AVE","2211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","5","6","41.708779757","-87.681840159","POINT (-87.681840158523 41.708779757067)"
"d853192581d0e82f46bdcb4f6bdb14f73c50ea08f627ec967d55f0313d8a7cb6d6fdddc352433a8ddf8b861670f15fe53de558806e9c100e54a017b71b13a766",,"2024-06-27T17:27:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-28T12:24:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2300","W","95TH ST","2221",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","5","6","41.721084134","-87.679690191","POINT (-87.679690190795 41.721084133805)"
"b4951a7871801c07db1899d411ee57e251cc9cf5e99a4d2024dce345ef2aba1577cba0147056e8bc488ce58ad472a66210a82d3364fb3897ea519eda16c71659",,"2024-06-27T17:25:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-27T17:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","3600","S","WESTERN AVE","911",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","17","5","6","41.828381588","-87.685122043","POINT (-87.685122042848 41.828381587588)"
"e05ab93b0ab0b8d8d6ed22e4350fed97e14684f720ce338e2eeb42a03c3184ac92964c1d838aaae51f30758170ef73efc077e80a5f3571f5f22169d036b0cdcd",,"2024-06-27T17:23:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-27T18:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1900","W","CONGRESS PKWY","1225",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","5","6","41.875165793","-87.674177083","POINT (-87.674177082984 41.875165792803)"
"c774f7469b1f400cb3a396679966c1a80f0f4c0848248ec0dd88139ce06ec4d0f8dca93b7925d960136b865f1e37512dc4f34215fab27ec9f90d5acbcce5056b",,"2024-06-27T17:22:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-27T17:22:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","7600","S","GREEN ST","621",,,,,,,"2","REPORTED, NOT EVIDENT","4","0","0","0","4","1","0","17","5","6","41.755990212","-87.645538555","POINT (-87.645538554917 41.755990211757)"
"eaa605f7c64640e8dd05a09aa4af1af43ef75d0d7bf8c1004e13288dcf43e3b86eb0074b47b1a588b41298ede8aa48dcc981cc1c214b9724f07f10b1fc719931",,"2024-06-27T17:20:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-27T18:00:00.000","IMPROPER BACKING","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","7309","S","UNION AVE","732",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","5","6","41.761287101","-87.641727094","POINT (-87.641727093852 41.761287100613)"
"63025d091570584f7da659fe3accb6311fb919c7e142d2f541f3585fbbac384bd67e39477e23e041af4fb27fbbdfcbcecbdb72f08c89c24716fd1a49d24d4956",,"2024-06-27T17:18:00.000","25","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-27T17:20:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","2362","W","LOGAN BLVD","1432",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","5","6","41.929300073","-87.687051982","POINT (-87.687051982367 41.929300073166)"
